id     cn     neighborlist
   100   12 4421 1498 4487   95 5899 1711 6130 5512  238 1253 5061 3835 
   101   12 3473 2663  549 2954 4353 5245  574 4954 3336 5944 4169  837 
   102   12 6073 2727 2236 1065  454 2268 2069  147 3247 2337 5828 2745 
   103   12 2312  104 5457  755 2695 1119 2432  897 4204 2629 4930 4474 
   104   12 4523 2261 1119  103 4080 3687 6344 2815 2432 2629 4474 4204 
   105   12 2679 5667  572 2234  851 2982 1159 2642 1746 2241 3048  194 
   106   12 2831  791 5811 2189  603 3868 6265 3285 3047 2363 3440   17 
   107   12 3614 1194 1162 5389 6255 3431 4992  556 2856 1697 4545 1865 
   108   12 4621 4302  888 4224 2731 4146 2634 1141  504 4262 5320 6038 
   109   12 5895 1992 6025 4094 2143 5602 1467 4922 4626 3098 1508 5932 
   110   12 1885 5283 1138 4415  302 5785  248 3009  524 3008 5664 3164 
   111   12 1106 1536 4759 1724 4986 1627 5436 1183 5148  960  129 4692 
   112   12 6205 1903 1738 1114  700 5771 3391 3477 1785 1988 4264 4754 
   113   12 1619 6075  874 3679 3820 1557 3988 3092 5006 2676 5822 6214 
   114   12 4307  473 5537  737 4558 2148 4149 4331 1222 3107 6153 1289 
   115   12 3053  514 1048  201 5996 3793 1175 2858 1506 4899 6311 2427 
   116   12 5781  754 3185 2193 3311 2358 2590 1715 5854 2526 3609 6209 
   117   12 2517 2653 5162 4763  472 2732 3719 3334  855 6380 4155 5000 
   118   12 1248 6187 2216 4652 5022 2958 3713 6012 4579 2229 4955 2396 
   119   12 4947 3952 5323 3816 3333 6231 4085 2668 5482 1425 4698 3226 
   120   12 2321 1520 2351 2716 3259 1793 1908 4740 5658 5386 1317 3439 
   121   12 4850  770  468  882 3790 4575 3491   71 5250 3140 3321  171 
   122   12 2254  607  165 2500 4241 5453 4739 3626 4667 4480 2359 4706 
   123   12 1927 2239 1723 5892 5108  695 3871 1655 6226  565 5510 6103 
   124   12 3855 5303 5357 3314 3203 2686 5254 3062  452 1606 1052 5170 
   125   12 4497 2989 6035 2997 4411 2689 2287 4245   89 6118 5322 4403 
   126   12  436 4289 5657 1592 1857 5068 1519  233 1205  133 2591 1260 
   127   12 1258 5829  204  685 5041 2733  579 4545 5566 2452 2600  355 
   128   12 2390 3387 2504 4823 5644  272 6040 5012  709 3661  378 2194 
   129   12 1536 4207 3175  269 4986 3466 5874 1627 1724  111 2108 6112 
   130   12 2993 2789 2761 4071  993 4118  433 3986 3024 6078 6051 3445 
   131   12 1983 5285 2330 2806  197 2960 1676 5591 1057 2975 1776 2181 
   132   12 4135 3019 1758 2541 3478 3970 4535  180 4336 2322 4622 4443 
   133   12 5657  436 1398 5407   62  126 3472  233 2417   80 1205 3991 
   134   12 3398 4053 5935 2795 3666 4692 5347   97 3988 3046 4197 3791 
   135   12 3677 2031 3703  256 2428 3088  594 1991 3637 5112  683 5865 
   136   12 2384 1116 4519 3227 1446 2543  901 2303 4661 2272 5798 5514 
   137   12 3195 5455  148 1193 1182 5082 4561 2494 5180 6314 1135 1269 
   138   12 4339 5227 5613 4109 6343 5410 4650 5139    8 2376 4468  727 
   139   12 1450 4703 5881  300 1617 4517 1366 1558 5886 2207 3231 1533 
   140   12 6087 3113 2467  338 4263 6017  880 3289 6382 5742 5792  613 
   141   12 2499  193 4471  235 2279 3176  346 3384 4223 5452 2475 5635 
   142   12 5155 5473 6033 5079 3437 4712 3712 2576 6240  177 1591 2922 
   143   12 3918 6235 3805 3607 4896 2700 2890  309 3366 1821 4028 1010 
   144   12 6339 3484 5074 3815 3689  151 1934 1891 1806 3278 6323  186 
   145   12 3970 5873 4135 4357 5510 5556  303  695 4286  565  675 3822 
   146   12 2459 5327 2241 5964 3182 4918  760 1884  380 4284 1746 2719 
   147   12 2745 5349 2727 4467 6073  102 3247 2268 2544  643 3611 3697 
   148   12 5373  137 3708 1950 5082 4860 4784 1193 1135 4561 5180 6220 
   149   12 5943 1444 4788 4599 1556 4036 2492 1291 2187 1079 3425 4719 
   150   12 1875 2601 5439 4639 1887 5568 1559 3730 2300 2918 1316 3251 
   151   12 1168 2711  542 3278  144 6031 1566 1806 5074 4578 3815 4958 
   152   12 2633 2609 5384 3371 6378 5880 4721 5014 3563 5548 5011 3071 
   153   12 1080 5607  219 5191 3273  651  214 1915 5330 5780 4625  753 
   154   12  862 2308 4153  492 3815 4958 4898 2346 2502 3428 2086 4590 
   155   12 3259 4846 2539 4863 2321 4164 1621 1765 5275 3660 5724 5386 
   156   12  836  189 6139 1390 5459 3381 1545 2354  383 2612 4539 2640 
   157   12 1166 4542 4658 2370 5202 2344  781 3299 1437 1012 1265  925 
   158   12 3382 2789 3163 5179 2336 4118 5897 1387 5046 2622 4106 5582 
   159   12  425 2951  852 2932  249 3256 1639 5092   86  558  984 1788 
   160   12 2085 5979 5737 4354 4745 5326 2620 5744 4108 1728  535  684 
   161   12  605 2375  586  930 5027 3718 3030  396 6148 1705 3010 3914 
   162   12 3727 6245 2671 2670 6044 5827 1397  995  654  600 5920 5341 
   163   12 2197  279 4996 5164 2151 2401 2283   59 4262 2715 1580 3776 
   164   12 2631 3203  245 3926 4962 4555   15 2926 3000 4065 3295 2220 
   165   12 4480 1422 2232  122 5051 4706 4241 3144 4739 4667 4536 5572 
   166   12 4619 5779 3798 2901 3273 1683 6244 4830 2546 4457  411 2760 
   167   12 6393 4881 1435 2898  561 1361 6080  526 5628 4134   16 6237 
   168   12 1086 3083 2987 2453 5931 4235 1914 2620 4934 3652 1326 2274 
   169   12  692 3773 2871 4352 2924  385 6057 1769 2017 3927 3054 4573 
   170   12 3825 1130 5493 1228 1101 1967 4965 2329 4444 5847 3316 2681 
   171   12  770 4294  966  468 4627 6306 5426 1802 3585   71 1704 2043 
   172   12 1673 4684 2223 5619 4735 2185 2493 1485 1441  619 4526 4920 
   173   12 2369 3720 2091 3959 5565 4582 6351 5946  611 1790 5118 1459 
   174   12 2065 1324 4690 2203 4293 2107 4229 4976 3958 1557 4663 6214 
   175   12 1318  783 5923 5685 4996 5461  322 5572 2966 1782  893  476 
   176   12 5563 3595 4599 6287 5408 4570 3092 6350 4702 4050  240  749 
   177   12 3712 3199 4712  948 1801 6033 5155 4681 3440  142  791 3795 
   178   12 3335 2101 3990 5132 2678 5998 2774 1913 3359 6232 5090 4038 
   179   12  898 2473 3029 3567 2457 2929 5441  596 2111 1706 1239  398 
   180   12 5069 1302 1626 2322 1758 6160 4535 3678 4494  132 1587 3267 
   181   12 1162 3629 5047 1688  603 1249 3025 4624 2506 5267  556 3100 
   182   12 5145 5625 4612 6179 4774  359 4175 4344 2718 5184 1226 3711 
   183   12 3734 4296 5491 2252 6145 4079 2818  465 6324 5970 4761 2992 
   184   12  924 3690  557 1797 3985 5445 1025 4377 3505 1091 5050 4196 
   185   12 4770 2468 4722 5104 5034 2582 3105 6046 6360 2914 1133  497 
   186   12 2907 4861 3361 6339 3484 2812 1934  894 3122 4638 3715 1071 
   187   12 3944  781 4785 5125 3367 2742  925 1123 3691 2436  815 5951 
   188   12 5761  228 5123  442 2533 4966 2183 1973 5160 3386 3982 3126 
   189   12 2260  312 4224  836  156 1092 2640 5816 6139 1545 3455 2612 
   190   12  323 3300 3502 3792 2553 1094 6315 3089 4990 4617  945 2075 
   191   12 5277 1664 2809 3450  764 1880 3443 4435 5318 1648    8 1701 
   192   12 6095 5819 6123 4915 4120  668 2724 5672 1793 2324 2628 5918 
   193   12  141 6377 5635  235  696 3327 5452  346 3176 5529  493 1923 
   194   12 1334 2280  940 4991 5517 1842  851 2357 2982 5110 1159 5667 
   195   12 3738 3894 6111 3836 2064  567 5224 1051 3806 1532 5164 3752 
   196   12 1699  380 5018 4682 5964 4532 2009 4045 4269 1878 2361 2928 
   197   12 1216  131 1983 4842 2797 2181 1057 2056 1389  431 1473 1676 
   198   12 5649 5357 4622  704 5254 3314  693 2322 1373 3678 2699  124 
   199   12 4504 1552 1755 6331 3736 1984  831  531 3628  420 1928 1477 
   200   12 2673 2637  629 4396 4201  895 2734   32 4275 4195  595 1314 
   201   12  115 1781 4226 3053 1842 4899  514 2427 2588 5996 2536 5342 
   202   12 2691 5023 4686 2871 3927 2510 6222 3238 5704 3206 2497 3773 
   203   12 3129 2939 1410 2479 1261 4981 5324 2112 5765 4518 1904 2936 
   204   12  614  685  401 4545 1208  127  579  873 6292  530 5041 1688 
   205   12 4026 4768  388  261 5764 4475 1270 3236 4260  298 6156 3570 
   206   12 4467 2491 1534 3937 6180 1567 3247 6390 4537 1065   67 2727 
   207   12 6249 1122 3121  529 3648 2129  714 4912 1977 4708 2036 6165 
   208   12   46  304 5621 1910 1964 1486 4139 3234 2838 3148 4065 3211 
   209   12 2533 3021 2461 1320 4908 3982 2199 2284 4025 4966 4272 2969 
   210   12 4844  663  817  784 5360 1019 5368 4119  717  889 2134 1577 
   211   12 1602 2184 2058 1151 1954 1612 3412  389 4693 4014 3052 2087 
   212   12 5029 5463 5247 2327 3296 1090 5547 3723 3142 6100 1077 6010 
   213   12 5939  529 6027 2722 4552  777 1977 2129 3964 5243 6386 1374 
   214   12 4406 5379 5607 3007 5191 1303 1553  153 4526 3076  604 5330 
   215   12 5011 6221 5359 4633 6382 2242 6268 6084 3371 5384 3751 5310 
   216   12 6355 3029 2929 4363 3567  909 3512 5484 5674 3706 1429  701 
   217   12 5159 5345 4684 4278 2863 1426  247  424 2068 3312 1209 4609 
   218   12 3601 1647  956   22 1262  485 4423 2144 4212 5334 5182 1659 
   219   12 1088 5607 2054 2223  153 3433 5780 3312 1080 1553 6140 2068 
   220   12  705 5401 1751 4335 2178  222 1970 1157 3498 3754  934 1507 
   221   12 3465 2658 1847 3188 5679 5362 1892 4134  953 4031 6113 4248 
   222   12 4335 5401 1751 1719 3036 6380 2496 3897  220 4155 5111 5001 
   223   12 2955 5999 2881 2515 3293 6342 3076 1479 1303 5690 6250 1661 
   224   12  427 3779  711 2921   36 4787 1403 5648 5219 5922 5081  444 
   225   12 5641 1038 3387 1010 2551 3766 4068 5107 3680 6370 4024 5644 
   226   12 4469 3744 4666 3573 4412  470 5726 1327 1503 6140 5780 2222 
   227   12 5501 5603 1972 2535 4309 2516 3094  987 2596 3210   29 5032 
   228   12 3827 2486 5160 5123  188 3126 5761 2350  467 2850 5562 1592 
   229   12 1594 1016 2037 1584  688 6304 3360 4464  329 5642 1646  978 
   230   12 5331 5591 2806  532 2816 4199 2802 5134 5285  843 2580 1152 
   231   12 4452 2615 2113 2959  527 2262 1990 4780 4676 6056 2430 4928 
   232   12 3950  334 3422 4049 4071 1319 2001 3269 3445 6078 1143  680 
   233   12 6023  126 4289  133 3889 5407 3415   80  436 3522 2417 5592 
   234   12 5324 4568 4490  782  786 2095    4 3170 2936 1140 4000 2362 
   235   12 5635 3684  141  193  493 3384 2279 5452 5113 1349  883 5529 
   236   12  946 3699 1474 4066 4995 5583 2625 2623 2290 5225 3665  767 
   237   12 2113 3063 6333 2959 4430 4789 2615 2678 6151  554 1720 4211 
   238   12 5899 2139 4421 2433  100 1498  266 6130  718 3602 2062 4236 
   239   12 6295 1202 6275 5740 2428 5450 3527 2904 4826 1062  983 2837 
   240   12 4599 5071 2187  994 5675 1556 1237 3092 3767 4050 2590 6350 
   241   12 3083 1326 1086 1350 1309 3469 5234 6376 4934  168 5931 3933 
   242   12 4939 4645 4961 3639 5017 4074 2782 2848 4978 3813 5294 6246 
   243   12 3500  661 4075 4755 4203 1819 5936 3044 1692  842 2420  393 
   244   12 1658 1184 4744 5245 2386 1494 3957 2320 5612 2256 3582 2954 
   245   12 2797 3606  431 3969  164 2220 3295 4962 4488  996 4555 2631 
   246   12 5259 5125 6353 4933 3031 3367 4454 5414 2402 1055 1437 2768 
   247   12 4278 5345 3411  217 2863  424 5058 1563 4165 3104 4609 1061 
   248   12 1138 4415 5283 1009 1684 2860 3078 1407 5630  110 6050 2597 
   249   12 5731  984 2951 2443  159  852  824 2431 3710 1529   86 4878 
   250   12 5681 3111 5279 6352  738 3355 2404 3064 2125 2080  885 1070 
   251   12 3430 5443 3885  284 3089 5987 1925 2087 2019 6398 2592 4693 
   252   12 4437 5611 6371 4157    5 3096 3338 2961   80 1445 5905 1702 
   253   12 2617  974 1032 1048 6220  869 5082 1175 2298 2858 2950 3708 
   254   12 5833 3201 6389 6043  633 1335 4186 4008 5288 4940 1313 5038 
   255   12 2699   35 2551 1240 3387 5641 1690 2194 3930 1069 4916 5232 
   256   12  594 2258 1202 2837 3677 1991  135 4113  896 5466 2428 6275 
   257   12 2080 4712 5155 3903 3437 3047 6265  791 2201  593 6240 2922 
   258   12 5785 3119 2447 4013  270 3459 2454 3078 2121  345 2383 5283 
   259   12 1695 5683 1528 2479 2100  395  585 6320 5868 6200 5966 1850 
   260   12  689 1174  369 4083 3173 1389 1676 3685 4576 3059 1827 2960 
   261   12 4768   56 5764  713 5617 5448 3570  205  298 4100 2942 5524 
   262   12 3957 1658 5215 3692 2754  743 4744 5575 5612 3160 2003  244 
   263   12 1232 1176 5867 3622 5885 1495 5526  845 5288 6054 4931 5844 
   264   12 5509 3209 2891 1472 2703 3811 5075 4369 1744 6188 1707 3228 
   265   12 5313 4576 2190 4256 1192 5300 5278 4613 1489 1809 1716 6081 
   266   12 5707 5901  469 2433 4493 3733 3180  238 1051 2062 4843 2365 
   267   12  583 3328  315  478 6064 3932  506   49 1864  805 4641 3981 
   268   12 4030 3261 3547 2239 1524 2833 2978 5863 5248 1447 5108 3483 
   269   12 3175  860 5060 5874 4990 3466 2870  129   51  799 2237 1464 
   270   12 4013   26  258  345 1102   68 2770   25 2348 2454 4371 5848 
   271   12 6279 1546 2830 1539 1043  730 5462 1465 5470 1575 4441 6359 
   272   12 4389 3664 3387  128 6337 2390  709 4916 2504 2194 1631 2398 
   273   12 2141 3564 4114 4516 5940 1613 3072 5040 2434 1443 4009 1963 
   274   12 6053 4320 2723 5071 3092 1906  874 5006 1167 5563 6350 6247 
   275   12 1384 6153 5773  872 2753 3094 1245 6014 4728 3165 4914 1975 
   276   12 2861 1628 1843  627 2389 2391 6158 4906   47  645 2044 5377 
   277   12    3 2085 2987 4979 3263 4354 1914 2923 2938 3652 2620  168 
   278   12 2382 2373 5054 1206  708 1612  814 2953 2211 3925 3916 5616 
   279   12 2401  163 1580 2715 2657 2238 3501 3776  736 4262  552 5816 
   280   12 1160 3179 2693 6098 6268 2242  636 3371 2042 4598 5211 4263 
   281   12 1056 1238 4953  364  456 5135 6238 1527  515 5414 2768 1535 
   282   12 5153  352 1140 4737 2095 3166 3414 4568 2518 4490 2025 2645 
   283   12 3331 4367 6221  922 5359 5499 1226 2531 5384 1722 2758 4633 
   284   12 1276 2087 4166 4077 5987  251 2558 2090 1925 2592 4253 3430 
   285   12 4086 5261 2977  958 4395 3110 1764 4025 1122 2199 3124 1385 
   286   12 2889 1651 1590 5410  505 4382 5684 3782 6228  521 1548 4500 
   287   12 2563 4450 2702 3728  969 2903 6022 3542  500 2343 3856 3135 
   288   12 4727 3731 5653 4311 6372 2852 1507   43 4162 4521 4659 5608 
   289   12 2366 1082  886  780 4228 3579 5064 1936 5202 2436 4839 6109 
   290   12 5915  767  970 1412 3374 5289 1377 6006 2290 2264 4154 2980 
   291   12 6195 5919 2063 1984  831 3343  420 1227 3891 1477  199 5282 
   292   12 1576 5165 2249 6345  462 3668 3817  717 1752  476  849  732 
   293   12 3214  677  912 4342 5446 2902 1263 3361 3147  861 1298 4861 
   294   12 6303 1050 5161 2841 1727 1540 5757 5538 3953  578 4862 4048 
   295   12 2953 2392 2373 2184 3551 1151 4652 2958 1612 4693 3713  877 
   296   12 3315 4404 5173 3998 3842 2586 3882    6  745 1800 5774 4076 
   297   12  547 1280 3476 3456  466 2819 4288 4316 4605   60 2662 3479 
   298   12 3571  713 1394  261 4260 4768 5524   56 5693 3236  478  205 
   299   12  445   87 2788 2277 2055 2032 1641 6354 6258 4696 3149 3495 
   300   12   65 1617 3231  139 2207 2716 1317 5886 3439 5137 3627 4703 
   301   12 5371 5221 4653 5097  793 4142 1155 6254 5024  623  511 3675 
   302   12 5083 4853 2121 3008 3078 6234  524   55  110 3109 5785 5803 
   303   12 3638 3591 3970 3871 1197 4336  145  736  975 5556 4607 6239 
   304   12  208 3931 4397 1486 2133 4139 5286 3148 1964 2838 5005   46 
   305   12 1156 5003 3900 2855 1734 2569 4528 2233 1710 4128 3529 4219 
   306   12 4028 3305 4093 2097 6312 3155 2081 3405 1179 2328 5758 6235 
   307   12    3 3263 2085 1866 5233   58  684 4018 3090  634 5268 2737 
   308   12 6097 5041 2561  579 5858 6320 4748 6336 6200  614 4472 1034 
   309   12 3805 5471 3721 3918 4883  143 4632 1698 3366 5390 1075 5632 
   310   12 6277 2171 1096 2882 6206 5438 5146 1211 1433 4340 4439 2182 
   311   12 3502 2507 5855 6259 4749 3123 3011 4015 2842 2075 3204 6398 
   312   12 4621  189 2260 4224 3283 2612 6152 3455  504 6139 2251 5816 
   313   12 3279 4394 4228 3438 2644  780 3580 2488 1936 4793 2021 5128 
   314   12 1014 1690  495 1476 1606 2552 2836 1854 2686 1611 5170 1607 
   315   12 2941 3229  583  267   49 1024  805 4260  478  881 3313  584 
   316   12 4660 6273  540 4062  892 5741 5809  503 2444 1547 6242 5976 
   317   12 3029 6355 3447  596 2778  701 5483 3548  899 3567 3150  216 
   318   12 4408 2371 6349 1382 1897 1104 1085 3138 4279 1225 5544  788 
   319   12 5269 1840 5168 4503  895 5766 1917 4117 4960 6286 5307 1963 
   320   12  484  962 2455 1228 1501 2413 1101 1018 5493 4160 6344 2826 
   321   12 3508  391 3453 3856 3971 2352 3135 3589 2021 1325 4509 4826 
   322   12 4623 4302  783 4985 6288 3144  175 4525 5051 5320 5461 6038 
   323   12 1384 3089 3300  190 3204 1421  945 1181 1975 1094 4742 3184 
   324   12 3147 4638 3214  534 3361 2907 2368 1853 4861 6171 4184 2967 
   325   12 2693 5849 2799 3179 4471 3384 1761 2804 2884 4721 2242 5211 
   326   12 6293 6029 3562 4347 5403 3390 1103  589 4070  915   70 4442 
   327   12 3874 4129 4002 3409 3408 2955 3196 2881 1013 4941  943 1479 
   328   12 3456 1859 6009 5717 3584 3014 5074 4440 2316 4605 4640 2050 
   329   12 1994 5337  978 1848 1646  229 3360 3644 2638 3622 2398 2088 
   330   12 4577  430 4170 4729 5492 1089 1828 2088 5300 6081 4008 1452 
   331   12 1550 3079 1026 1377 3374 6190  879 2049 2092 5915 2880 2944 
   332   12 6249 6125 1122 2718 2199 4708 5184 2478 4086 2647 3420 3121 
   333   12 2501  748 3337 5763 2061 3859 6100 2255   99 2528 4782 4566 
   334   12 1779 4049 3269 2930  232 1143 1319 4261 3950 1340 5393 1201 
   335   12 3749 1466 5803 5791 1870 4240  871 1391 5230 1748  373 5062 
   336   12 1779 5393 4524 4416 2930 2994 1137 1074  366 4968  334 1920 
   337   12 5409 2895 1438 6133 3224 2701  494  376 4745 1235  905 6284 
   338   12 1944 3113 5554 2289 3781 5742 1307 5236  140 5768 4263 2451 
   339   12 6141 2511 6089 2548 5592 1127 5206 5146 5101 4418 5147 6105 
   340   12  416 4515 1870 3222 1685 4290 1391 4240 1874 3120 6250 1191 
   341   12 2393 6085 3793 5262 4604  617 4483 5352 3613 3243  974  757 
   342   12 4753   31  612 4897  479 1352 3137 3274 4188  740 2188  764 
   343   12  460 3664  978 4767 3360 5398 1899 6304 2541 2309 1631 5702 
   344   12 1300 1961 2739 2117 4597 4668 1146 1492 1893 5666 2221 3635 
   345   12 3119 2447 3663 5848  270 2348 4319  258 3169 2454 4371 3992 
   346   12 3996 3131 2475  141 5635  193 1923 2279 3546 4223 3908 4820 
   347   12 2855 5883  449 1623 4880 4100 4016 1111  464 1223 5437 3095 
   348   12 6177 2161  559 4445  959  450 5058 1485 1061 5142 2863  576 
